@RELATION players

@ATTRIBUTE gp numeric
@ATTRIBUTE age numeric
@ATTRIBUTE min numeric
@ATTRIBUTE fgm numeric
@ATTRIBUTE fga numeric
@ATTRIBUTE ftm numeric
@ATTRIBUTE fta numeric
@ATTRIBUTE reb numeric
@ATTRIBUTE ast numeric
@ATTRIBUTE blk numeric
@ATTRIBUTE tov numeric
@ATTRIBUTE pts numeric
@ATTRIBUTE season {"2010-11","2011-12","2012-13","2013-14","2014-15","2015-16","2016-17","2017-18","2018-19"}
@ATTRIBUTE fppg numeric

@DATA
1.2124123496839332,2.1167228268348133,0.8425765617840544,-0.26540372735666873,-0.07297414325944822,-0.3015140570021343,-0.3401030695456119,-0.6689085213222984,0.5066240962842393,-0.6937852622440226,-0.3164206038324415,-0.23685156014495254,"2010-11",8.6
-0.6885217078250532,-0.45585103532970345,-1.4183820278475898,-1.2708144770260938,-1.2483770103081158,-0.9061415081352068,-0.8869492913253824,-0.5868877466838607,-0.8444897186513609,-0.922820693424427,-1.0845921647705499,-1.2327318660027586,"2011-12",0
-1.4569844119244306,0.7135007201996223,-1.0877701586090005,-1.0793076675652509,-1.1579614051505258,-0.07477876282723209,-0.2793423782367487,-0.4638565847262043,-0.8444897186513609,1.1384981871992133,-0.9565635712808652,-0.9357149326767462,"2014-15",0
0.9697399168104455,0.011889666882026865,-0.4478762181472143,0.5485002128519134,0.37910388252850086,0.45427025691420625,0.26750384354302165,0.31534077433895336,-0.5067112649174609,-0.00667896870280911,-0.060363416853071956,0.39212547513366186,"2014-15",9.1
1.0506307277682747,-1.157462088647299,0.8532414607917509,0.8836371294083885,0.8763897108952446,1.663525159180351,1.786521126264606,-0.09476309885323489,0.5066240962842393,-0.46474983106361806,0.9638653310644056,1.0211025104122762,"2013-14",16.4
1.2124123496839332,0.47963036909375717,0.7785871677378756,0.2612399986606491,0.49212338897548813,0.0007996685644018636,-0.036299613001295084,-0.8329500705991737,0.11254923359468914,-0.23571439988321366,-0.060363416853071956,0.4620118123868413,"2012-13",16
0.5652858620212995,-0.45585103532970345,0.31999651040692917,0.06973318919980631,0.085253165766334,-0.15035719421886623,-0.21858168692788524,-0.012742324214797159,-0.28152562909486084,0.6804273248384041,-0.1883920103427568,0.1649948790608288,"2011-12",13.6
-0.041395220162419546,-0.9235917375414338,-0.2772378340240714,-0.26540372735666873,-0.2538053535746278,-0.5282493511770365,-0.6439065260899288,-0.9149708452376114,0.8444025500181391,-0.6937852622440226,0.0676651766366126,-0.4115674032779009,"2011-12",2.4
0.6057312675002141,-0.2219806842238383,1.610449290338198,2.6550751169211844,2.323039393416682,2.4193094730966918,2.75869218720642,1.6686835558731745,1.9703307291311392,0.2223564624775953,1.4759797050231445,2.401357671162568,"2014-15",28.2
-1.4165390064455161,-1.157462088647299,-1.3543926338014112,-1.0314309652000402,-0.8189028858095642,-0.7549846453519387,-0.826188600016519,-1.0790123945144867,-0.9007861276070109,-0.6937852622440226,-1.2126207582602346,-1.0056012699299255,"2011-12",9.4
-1.8614384667135766,0.011889666882026865,-1.834313089147751,-1.3186911793913045,-1.361396516755103,-0.5282493511770365,-0.6439065260899288,-1.448105880387456,-0.9007861276070109,-0.922820693424427,-1.0845921647705499,-1.1628455287495791,"2015-16",0
-0.6076308968672239,-0.9235917375414338,-0.586519905247268,-0.6484173462783545,-0.6380716754943846,-0.7549846453519387,-0.7046672173987922,0.1512992250620781,-0.8444897186513609,0.2223564624775953,-0.8285349777911805,-0.6561695836640287,"2011-12",2.7
1.131521538726104,0.9473710713054875,0.43731039949158973,0.1654865939302276,0.06264926447693642,0.0007996685644018636,0.02446107830756821,1.9147458797884873,-0.5630076738731109,2.51271077428164,0.7078081440850362,-0.00972096407211962,"2010-11",15.2
0.6461766729791287,0.24576001798789202,0.4586401975069825,0.45274680812149193,0.4243116851072956,0.0007996685644018636,0.08522176961643163,0.684434260211923,-0.39411844700616083,-0.00667896870280911,-0.060363416853071956,0.21740963200071345,"2013-14",5.8
0.5248404565423849,-0.9235917375414338,1.1625235320149474,1.218774045964863,1.125032625078617,1.361211433613815,1.4219569784114259,0.35635116165817243,0.9569953679294392,-0.00667896870280911,1.0918939245540906,1.230761522171814,"2012-13",20.1
1.2124123496839332,0.011889666882026865,1.8557419675152156,2.032677986173445,2.4134549985742715,1.5879467277887174,1.664999743646879,0.1512992250620781,2.3644055918206894,-0.00667896870280911,2.5002084529406225,1.9296248947036077,"2012-13",23.9
-0.9716395461774554,0.47963036909375717,-0.4372113191395179,-0.026020215530615193,-0.45724046517920497,-0.45267091978540236,-0.3401030695456119,-0.299815035449329,-0.731896900740061,0.6804273248384041,-0.9565635712808652,-0.23685156014495254,"2016-17",8.5
0.7675128894158725,1.1812414224113528,-0.4478762181472143,-0.3132804297218795,-0.45724046517920497,-0.5282493511770365,-0.5831458347810654,-0.7099189086415172,0.11254923359468914,-0.23571439988321366,-0.44444919732212623,-0.46398215621778544,"2017-18",7.4
0.6461766729791287,0.24576001798789202,1.6317790883535903,2.128431390903867,2.164812084390899,2.721623198663228,2.3941280393532396,0.9715069714464548,1.0695881858407392,0.4513918936579997,1.988094078981884,2.26158499665621,"2014-15",21
-0.5671854913883094,1.648982124623083,-1.0664403605936077,-1.366567881756515,-1.361396516755103,-0.6038277825686705,-0.6439065260899288,-0.7919396832799548,-0.9007861276070109,-0.23571439988321366,-0.8285349777911805,-1.2327318660027586,"2012-13",2.3
-1.2143119790509431,0.9473710713054875,-0.8424774814319825,-1.0793076675652509,-1.1579614051505258,-0.8305630767435727,-0.5831458347810654,-0.05375271153401602,-0.788193309695711,0.2223564624775953,-0.9565635712808652,-1.0929591914963996,"2012-13",0
0.9697399168104455,-1.3913324397531641,1.2371778250688223,1.3145274506952846,1.125032625078617,0.6810055510891083,0.6928286827050654,0.684434260211923,-0.05633999327226089,-0.00667896870280911,0.4517509571056669,1.0385740947255708,"2015-16",23
0.6461766729791287,-0.9235917375414338,0.8639063597994471,0.931513831773599,0.8537858096058473,1.7391035905719856,1.664999743646879,1.340600457319424,0.39403127837293916,0.6804273248384041,0.8358367375747211,1.0036309260989813,"2017-18",12.2
1.0101853222893602,2.3505931779406786,0.36265610643771473,0.30911670102585986,0.28868827737091096,0.5298486883058404,0.5105466087784754,1.83272510515005,0.7318097321068392,1.3675336183796176,0.323722363615982,0.33971072219377724,"2017-18",9.3
1.1719669442050185,-1.6252027908590292,-0.23457823799328578,-0.5047872391827223,-0.41203266260041,-0.22593562561050018,-0.21858168692788524,-0.09476309885323489,-0.6193040828287609,-0.23571439988321366,0.19569377012629746,-0.44651057190449067,"2010-11",10.8
0.8888491058526163,0.9473710713054875,0.4159806014761969,0.2612399986606491,0.3338960799497061,0.45427025691420625,0.26750384354302165,-0.4638565847262043,0.11254923359468914,-0.6937852622440226,-0.3164206038324415,0.4095970594469566,"2016-17",12.5
0.28216802366889726,-0.2219806842238383,0.38398590445310754,0.596376915217124,0.74076630315886,0.0007996685644018636,-0.09706030431015851,-0.3408254227685477,-0.3378220380505109,-0.23571439988321366,-0.060363416853071956,0.49695498101343083,"2011-12",11.3
-0.16273143659916336,-1.157462088647299,0.5972838846070362,1.3145274506952846,1.6223184534453607,0.45427025691420625,0.5105466087784754,0.1512992250620781,1.9140343201754895,-0.00667896870280911,2.5002084529406225,1.2831762751116986,"2017-18",25.4
0.929294511331531,-0.6897213864355686,0.3413263084223219,0.596376915217124,0.8537858096058473,1.8902604533552532,1.7257604349557427,-0.6278981340030796,0.9006989589737892,-0.46474983106361806,0.323722363615982,0.9686877574723914,"2010-11",14.9
-0.7694125187828824,-0.9235917375414338,-1.2797383407475362,-1.0314309652000402,-1.0449418987035386,-0.37709248839376835,-0.4616244521633387,-0.9149708452376114,-0.28152562909486084,-0.46474983106361806,-0.44444919732212623,-0.953186516990041,"2011-12",7.3
-1.4569844119244306,0.47963036909375717,-0.8211476834165895,-0.6005406439131438,-0.864110688388359,-0.5282493511770365,-0.09706030431015851,0.35635116165817243,-0.8444897186513609,-0.00667896870280911,-0.7005063843014958,-0.6911127522906183,"2012-13",3.1
0.5652858620212995,-0.45585103532970345,1.4611407042304472,0.8357604270431775,1.0798248224998217,0.6054271196974745,0.44978591746961194,-0.05375271153401602,-0.05633999327226089,-0.46474983106361806,-0.060363416853071956,0.9686877574723914,"2011-12",16.1
-1.7805476557557474,-1.157462088647299,-1.8023183921246617,-1.0793076675652509,-1.1353575038611285,-0.8305630767435727,-0.9477099826342457,-1.2840643311105808,-0.9570825365626608,-0.922820693424427,-1.0845921647705499,-1.075487607183105,"2012-13",2.1
-0.4862946804304802,-0.9235917375414338,-0.7144986933396251,-0.6005406439131438,-0.5702599716261922,-0.7549846453519387,-0.826188600016519,-0.4638565847262043,-0.788193309695711,-0.6937852622440226,-0.572477790811811,-0.5338684934709649,"2011-12",4.8
-1.618766033840089,-0.6897213864355686,-1.642344907009215,-1.2708144770260938,-1.361396516755103,-0.7549846453519387,-0.7046672173987922,-0.9149708452376114,-0.8444897186513609,-0.46474983106361806,-1.0845921647705499,-1.1977886973761689,"2012-13",4.9
0.9697399168104455,0.9473710713054875,1.0772043399533757,0.4048701057562812,0.5599350928436806,0.22753496273930407,0.08522176961643163,1.2585796826809863,-0.22522922013921093,0.6804273248384041,-0.44444919732212623,0.5318981496400204,"2016-17",13.4
0.28216802366889726,0.24576001798789202,0.2346773183453576,-0.07389691789582595,-0.07297414325944822,0.22753496273930407,0.08522176961643163,-0.5458773593646418,-0.5067112649174609,-0.6937852622440226,-0.1883920103427568,0.00775062024117516,"2015-16",7.6
-0.40540386947265095,0.24576001798789202,-1.0557754615859112,-0.5526639415479331,-0.8867145896777565,-0.45267091978540236,-0.3401030695456119,-0.25880464813011017,-0.9007861276070109,0.2223564624775953,-0.8285349777911805,-0.621226415037439,"2017-18",0
-1.4974298174033451,-0.45585103532970345,-0.15992394493941042,-0.45691053681751154,-0.3442209587322177,-0.6794062139603045,-0.6439065260899288,-0.4228461974069854,-0.3378220380505109,-0.46474983106361806,-0.8285349777911805,-0.5338684934709649,"2017-18",0
1.131521538726104,-0.9235917375414338,0.6506083796455184,0.787883724677967,0.31129217866030834,0.9833192766556448,0.9966321392493822,2.1197978163845814,-0.731896900740061,1.8256044807404264,0.323722363615982,0.6716708241463792,"2014-15",21.1
0.5652858620212995,1.1812414224113528,1.1945182290380367,1.6975410696169704,1.5092989469983735,0.6810055510891083,0.6928286827050654,1.2175692953617676,0.1688456425503392,-0.00667896870280911,1.4759797050231445,1.2831762751116986,"2011-12",17.9
-0.9716395461774554,0.7135007201996223,-0.2772378340240714,-0.3132804297218795,-0.20859755099583285,0.5298486883058404,0.7535893740139288,-0.13577348617245355,-0.5067112649174609,-0.46474983106361806,-0.1883920103427568,-0.21937997583165758,"2012-13",0
0.28216802366889726,-0.6897213864355686,-0.2665729350163748,0.11760989156501686,-0.0955780445488456,-0.22593562561050018,-0.4008637608544754,0.5614030982542666,-0.5067112649174609,-0.23571439988321366,-0.3164206038324415,-0.044664132698709176,"2015-16",8.1
-1.5378752228822599,-0.9235917375414338,-0.021280257839357074,-0.5047872391827223,-0.43463656388980737,-0.45267091978540236,-0.21858168692788524,-0.05375271153401602,-0.39411844700616083,-0.6937852622440226,-0.44444919732212623,-0.44651057190449067,"2015-16",0
0.07994099627432426,-0.2219806842238383,-0.6291795012780538,-0.6005406439131438,-0.45724046517920497,-0.7549846453519387,-0.7654279087076555,-0.38183581008776657,-0.8444897186513609,0.2223564624775953,-0.7005063843014958,-0.5862832464108494,"2013-14",4.4
-1.9423292776714058,-0.6897213864355686,-1.0984350576166968,-1.222937774660883,-1.2031692077293208,-1.057298370918475,-1.129992056560836,-0.8329500705991737,-1.0133789455183109,-0.23571439988321366,-0.8285349777911805,-1.2502034503160533,"2011-12",0
-1.3356481954876869,-1.3913324397531641,-1.397052229832197,-1.1271843699304616,-1.1353575038611285,-0.8305630767435727,-0.8869492913253824,-1.202043556472143,-0.22522922013921093,-0.922820693424427,-0.9565635712808652,-1.0929591914963996,"2010-11",0
-1.4974298174033451,-0.9235917375414338,-1.5783555129630364,-1.222937774660883,-1.2709809115975133,-0.9817199395268408,-1.0692313652519725,-1.1200227818337056,-0.6756004917844108,-0.6937852622440226,-0.572477790811811,-1.2327318660027586,"2017-18",4.3
0.7270674839369579,-1.157462088647299,1.0132149459071975,1.4581575577909167,1.6675262560241555,0.6810055510891083,0.9358714479405188,-0.299815035449329,0.6755133231511892,-0.46474983106361806,1.3479511115334601,1.3530626123648781,"2013-14",11.2
1.0506307277682747,-0.45585103532970345,0.8319116627763578,0.6442536175823349,0.6955585005800653,-0.07477876282723209,-0.21858168692788524,-0.25880464813011017,0.8444025500181391,-0.46474983106361806,0.5797795505953517,0.6367276555197897,"2017-18",16.8
0.12038640175323886,1.4151117735172178,-0.6078497032626609,-0.5526639415479331,-0.5250521690473973,-0.6794062139603045,-0.6439065260899288,-0.5458773593646418,-0.731896900740061,-0.23571439988321366,-0.7005063843014958,-0.5163969091576699,"2012-13",6.4
-0.0009498146835049465,-1.8590731419648945,-1.0557754615859112,-0.7441707510087758,-0.8189028858095642,-0.5282493511770365,-0.4616244521633387,-0.750929295960736,-0.788193309695711,-0.46474983106361806,-0.44444919732212623,-0.7784706738570926,"2013-14",6.8
1.2124123496839332,0.47963036909375717,-0.4905358141780001,-0.8399241557391973,-0.8189028858095642,-0.6794062139603045,-0.7654279087076555,-0.4638565847262043,-0.6193040828287609,-0.23571439988321366,-0.9565635712808652,-0.7435275052305028,"2017-18",4.9
-0.12228603112024876,1.1812414224113528,1.4611407042304472,1.1708973435996526,1.125032625078617,0.9077408452640107,1.0573928305582456,2.078787429065363,1.294773821663339,1.8256044807404264,1.2199225180437754,0.9686877574723914,"2012-13",25.9
-0.809857924261797,-0.6897213864355686,0.31999651040692917,-0.1217736202610367,0.017441461898141677,-0.37709248839376835,-0.2793423782367487,0.6434238728927039,-0.5067112649174609,-0.23571439988321366,0.323722363615982,-0.25432314445824733,"2014-15",4.5
-1.9018838721924913,-0.2219806842238383,-0.4478762181472143,0.1654865939302276,0.1756687709239237,-0.9061415081352068,-1.008470673943109,-0.05375271153401602,-0.788193309695711,2.283675343101235,0.5797795505953517,-0.20190839151836282,"2013-14",7
-0.44584927495156557,0.9473710713054875,-1.0557754615859112,-0.9356775604696187,-0.864110688388359,-0.45267091978540236,-0.5223851434722021,-1.0380020071952678,-0.28152562909486084,-0.922820693424427,-0.7005063843014958,-0.8134138424836823,"2016-17",0
1.0101853222893602,0.011889666882026865,0.9812202488841081,0.6921303199475455,0.8763897108952446,1.1344761394389127,0.8751107566316554,0.43837193629660975,1.9703307291311392,-0.6937852622440226,1.988094078981884,0.8638582515926224,"2017-18",19.6
-1.4165390064455161,0.7135007201996223,-0.8211476834165895,-0.7441707510087758,-0.6832794780731795,-0.7549846453519387,-0.7654279087076555,-0.9969916198760489,-0.39411844700616083,-0.6937852622440226,-0.572477790811811,-0.6911127522906183,"2011-12",0
0.9697399168104455,0.011889666882026865,1.8024174724767335,2.128431390903867,2.187415985680297,4.762240846237348,4.277709469928005,1.094538133404111,2.0829235470424394,-0.00667896870280911,1.2199225180437754,2.750789357428465,"2016-17",27.3
0.3630588346267265,1.4151117735172178,-0.1492590459317142,-0.45691053681751154,-0.3216170574428201,-0.8305630767435727,-0.8869492913253824,-0.7919396832799548,0.6192169141955391,-0.6937852622440226,-0.060363416853071956,-0.5513400777842596,"2013-14",6.6
0.4843950510634703,-1.157462088647299,-0.8424774814319825,-0.7920474533739866,-0.7736950832307693,-0.5282493511770365,-0.5831458347810654,-0.8739604579183925,0.11254923359468914,-0.922820693424427,-0.44444919732212623,-0.7959422581703874,"2011-12",7.3
